BusinessEntityID;TotalPurchaseYTD;DateFirstPurchase;BirthDate;MaritalStatus;YearlyIncome;Gender;TotalChildren;NumberChildrenAtHome;Education;Occupation;HomeOwnerFlag;NumberCarsOwned;etlloadid;etlloaddate
11230;14.97;08-08-2003;18-02-1974;S;25001-50000;F;0;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11245;-25.01;28-12-2003;03-05-1971;S;0-25000;M;0;0;Partial High School;Manual;false;2;12371;07-11-2018
11247;557.49;19-06-2002;12-05-1957;S;75001-100000;F;2;1;Bachelors ;Management;false;0;12371;07-11-2018
11262;1533.98;26-11-2002;06-04-1936;M;75001-100000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
11264;6.6;26-01-2004;17-05-1971;S;75001-100000;M;0;5;High School;Management;true;3;12371;07-11-2018
11277;-1577.6396;05-03-2003;17-03-1962;M;50001-75000;M;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11279;518.5;12-02-2004;27-10-1955;S;50001-75000;F;4;3;High School;Professional;true;0;12371;07-11-2018
11294;-8.02;31-10-2003;07-11-1954;S;50001-75000;F;3;0;Partial High School;Skilled Manual;true;2;12371;07-11-2018
11296;337.5;16-12-2002;16-02-1955;S;75001-100000;F;2;0;Partial College;Skilled Manual;false;2;12371;07-11-2018
11311;-4.0;11-10-2003;25-11-1959;M;50001-75000;F;5;4;Bachelors ;Professional;true;1;12371;07-11-2018
11229;-1487.1263;22-08-2002;17-05-1977;M;0-25000;M;0;0;Partial College;Manual;true;0;12371;07-11-2018
11244;52.03;23-10-2003;22-05-1975;M;25001-50000;F;4;4;Partial College;Clerical;true;1;12371;07-11-2018
11246;-10.01;02-07-2004;09-02-1962;M;75001-100000;F;5;4;Partial College;Professional;true;2;12371;07-11-2018
11261;-2319.99;30-04-2004;11-02-1936;M;50001-75000;M;4;0;Graduate Degree;Management;true;2;12371;07-11-2018
11263;2425.96;28-11-2001;10-10-1967;M;75001-100000;F;4;4;Bachelors ;Professional;true;0;12371;07-11-2018
11278;-2181.565;27-04-2003;09-03-1969;M;75001-100000;F;2;0;Graduate Degree;Professional;true;0;12371;07-11-2018
11280;2324.99;19-06-2003;27-08-1963;M;75001-100000;M;0;2;Partial College;Professional;true;1;12371;07-11-2018
11295;-4.0;18-12-2003;05-11-1949;S;50001-75000;F;2;1;Partial College;Professional;true;2;12371;07-11-2018
11297;-3578.27;02-11-2001;09-09-1970;M;25001-50000;F;1;1;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
11312;-2294.9883;04-06-2002;21-11-1978;M;50001-75000;F;0;0;Partial College;Skilled Manual;true;2;12371;07-11-2018
11314;1704.99;01-09-2003;07-10-1968;S;50001-75000;F;2;2;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
11327;26.69;30-12-2003;03-02-1979;S;25001-50000;F;3;3;Partial College;Clerical;true;2;12371;07-11-2018
11329;4682.082;29-08-2002;08-03-1972;S;75001-100000;F;0;0;Bachelors ;Professional;false;3;12371;07-11-2018
11331;505.0;28-12-2003;09-07-1961;M;50001-75000;F;1;0;Bachelors ;Professional;false;1;12371;07-11-2018
11344;-14.01;08-04-2004;22-05-1945;M;50001-75000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
11346;34.3;12-08-2003;13-11-1975;S;25001-50000;F;0;0;High School;Skilled Manual;true;2;12371;07-11-2018
11361;26.69;24-01-2004;24-10-1951;M;25001-50000;F;3;0;High School;Skilled Manual;false;2;12371;07-11-2018
11363;-2071.4192;15-03-2003;17-11-1967;S;25001-50000;F;2;2;Bachelors ;Skilled Manual;false;1;12371;07-11-2018
11378;699.5;14-04-2004;24-10-1956;M;25001-50000;F;1;0;Partial College;Clerical;true;1;12371;07-11-2018
11380;-9.99;11-01-2004;07-04-1976;S;50001-75000;F;0;0;Partial College;Professional;false;2;12371;07-11-2018
11395;38.99;01-02-2004;20-07-1978;M;25001-50000;F;0;0;High School;Skilled Manual;true;2;12371;07-11-2018
11397;-30.0;03-10-2003;17-02-1939;S;50001-75000;F;3;0;Graduate Degree;Management;true;2;12371;07-11-2018
11412;-1881.87;28-12-2002;18-05-1952;M;25001-50000;F;3;0;High School;Skilled Manual;true;2;12371;07-11-2018
11414;543.99;23-12-2003;12-11-1976;S;25001-50000;F;0;0;Partial College;Clerical;false;1;12371;07-11-2018
11429;-28.01;08-01-2004;15-03-1968;S;50001-75000;M;2;2;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
11431;-3578.27;05-09-2001;06-02-1960;M;50001-75000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11444;-35.0;15-12-2003;06-10-1978;S;0-25000;F;5;5;High School;Manual;true;4;12371;07-11-2018
11446;1085.5;04-10-2003;08-01-1978;S;25001-50000;F;4;4;Partial College;Clerical;false;3;12371;07-11-2018
11448;-30.01;13-01-2004;15-02-1969;S;25001-50000;F;2;2;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
11461;-25.01;18-01-2004;10-06-1960;M;0-25000;F;1;1;Partial College;Manual;true;0;12371;07-11-2018
11463;2.7;20-12-2003;28-06-1974;S;50001-75000;F;0;0;Partial College;Professional;true;2;12371;07-11-2018
11478;-1120.49;19-05-2004;15-08-1968;M;50001-75000;F;2;2;Bachelors ;Professional;true;1;12371;07-11-2018
11480;-564.99;09-09-2003;20-08-1945;M;50001-75000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
11495;-480.575;17-02-2003;05-10-1966;S;75001-100000;F;0;0;Bachelors ;Professional;true;0;12371;07-11-2018
11497;4658.0474;28-02-2003;20-03-1958;M;greater than 100000;F;2;3;Bachelors ;Management;false;4;12371;07-11-2018
11512;2.7;17-08-2003;10-04-1944;M;50001-75000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
11514;-34.99;09-08-2003;14-10-1949;M;greater than 100000;F;4;5;High School;Management;true;4;12371;07-11-2018
11529;6.98;08-03-2004;06-01-1970;M;25001-50000;F;1;1;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
11253;559.19;03-04-2004;25-06-1959;S;25001-50000;F;2;0;Partial College;Clerical;false;1;12371;07-11-2018
11254;19.98;07-03-2004;05-07-1977;S;25001-50000;F;0;0;Partial College;Clerical;true;1;12371;07-11-2018
11271;-1412.075;23-10-2002;10-02-1968;S;0-25000;M;1;1;Partial College;Manual;false;0;12371;07-11-2018
11272;442.92;18-02-2004;16-09-1978;S;50001-75000;F;0;0;Partial College;Skilled Manual;false;2;12371;07-11-2018
11286;-2071.4192;12-03-2003;17-09-1970;M;25001-50000;F;1;1;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
11289;-30.01;16-01-2004;07-08-1972;M;50001-75000;F;2;0;Graduate Degree;Professional;true;0;12371;07-11-2018
11303;-34.99;13-05-2004;14-12-1956;M;75001-100000;F;2;3;Partial College;Professional;true;4;12371;07-11-2018
11304;40.97;12-02-2004;16-02-1945;M;greater than 100000;F;4;4;Partial College;Professional;true;4;12371;07-11-2018
11321;5.0;09-07-2004;02-08-1971;M;50001-75000;F;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
11322;-116.72;15-11-2003;26-05-1964;M;50001-75000;F;3;3;Bachelors ;Professional;true;2;12371;07-11-2018
11336;-30.0;19-07-2004;17-12-1960;M;greater than 100000;F;1;3;High School;Professional;true;4;12371;07-11-2018
11339;-98.02;29-07-2004;11-09-1979;S;25001-50000;F;0;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11353;1669.35;17-11-2002;12-10-1969;M;25001-50000;M;0;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
11354;1234.1104;16-02-2003;01-11-1974;S;75001-100000;F;0;0;Bachelors ;Professional;false;3;12371;07-11-2018
11371;-24.99;03-01-2004;10-10-1964;M;75001-100000;M;4;3;Partial College;Professional;true;2;12371;07-11-2018
11372;-2738.79;12-09-2001;15-12-1968;S;50001-75000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
11386;30.31;24-03-2004;08-09-1960;S;25001-50000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
11389;-460.445;22-01-2003;05-10-1969;S;50001-75000;F;5;0;Graduate Degree;Professional;true;0;12371;07-11-2018
11403;2540.43;24-06-2003;14-11-1959;S;25001-50000;F;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
11404;518.98;06-03-2004;24-06-1974;M;25001-50000;F;1;1;Bachelors ;Skilled Manual;false;0;12371;07-11-2018
11421;1664.98;30-03-2004;19-08-1948;S;50001-75000;F;2;1;Partial College;Professional;false;2;12371;07-11-2018
11422;-59.51;15-09-2003;03-08-1951;S;greater than 100000;F;4;5;High School;Professional;false;3;12371;07-11-2018
11436;61.0;21-12-2003;13-12-1950;M;0-25000;F;2;1;Partial High School;Clerical;true;2;12371;07-11-2018
11439;-4.99;27-04-2004;09-04-1964;M;greater than 100000;F;3;2;Bachelors ;Management;true;4;12371;07-11-2018
11453;103.45;04-09-2003;09-02-1979;S;25001-50000;F;0;0;Partial High School;Clerical;false;2;12371;07-11-2018
11454;-69.99;05-01-2004;12-12-1955;M;50001-75000;F;2;0;High School;Professional;false;2;12371;07-11-2018
11471;1161.49;17-04-2004;27-06-1979;S;75001-100000;F;0;0;Bachelors ;Management;false;1;12371;07-11-2018
11472;31.59;05-03-2004;16-02-1970;M;75001-100000;F;0;0;Bachelors ;Professional;true;4;12371;07-11-2018
11486;1115.1304;13-02-2003;27-10-1976;M;75001-100000;F;0;0;Bachelors ;Professional;true;2;12371;07-11-2018
11489;2261.98;27-07-2003;03-09-1978;S;25001-50000;F;0;0;Partial College;Skilled Manual;false;1;12371;07-11-2018
11503;1085.5;22-11-2003;10-10-1974;S;25001-50000;F;3;3;Partial College;Clerical;true;1;12371;07-11-2018
11504;-1134.92;04-05-2002;28-09-1963;S;50001-75000;F;0;0;Bachelors ;Professional;false;2;12371;07-11-2018
11521;2349.08;30-05-2002;05-02-1962;S;greater than 100000;F;1;1;Partial College;Professional;false;4;12371;07-11-2018
11522;1095.5;28-06-2004;20-09-1978;S;50001-75000;F;0;0;Partial College;Skilled Manual;false;2;12371;07-11-2018
11536;1481.84;20-05-2002;25-05-1961;M;25001-50000;F;4;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
11539;1085.5;27-05-2004;21-09-1966;S;0-25000;F;2;2;High School;Manual;true;0;12371;07-11-2018
11553;2273.0117;30-06-2003;03-11-1962;M;50001-75000;M;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11554;-21.01;14-05-2004;14-09-1962;S;25001-50000;F;1;0;Partial College;Clerical;false;1;12371;07-11-2018
11281;-6.01;29-12-2003;21-04-1974;M;25001-50000;F;0;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11283;20.0;30-11-2003;20-09-1971;M;50001-75000;F;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
11285;1146.49;23-10-2003;20-09-1972;S;25001-50000;M;0;0;High School;Manual;false;1;12371;07-11-2018
11290;-539.99;03-05-2004;21-10-1971;S;75001-100000;M;0;5;High School;Management;false;3;12371;07-11-2018
11292;-4.99;07-08-2003;04-11-1940;M;50001-75000;F;5;0;Graduate Degree;Management;false;2;12371;07-11-2018
11315;2327.6975;14-07-2002;16-05-1969;M;50001-75000;F;5;0;Graduate Degree;Professional;true;0;12371;07-11-2018
11317;22.7;26-08-2003;07-03-1974;M;25001-50000;F;3;3;Partial College;Clerical;true;1;12371;07-11-2018
11324;40.97;29-08-2003;13-11-1958;S;greater than 100000;M;5;1;Bachelors ;Management;true;4;12371;07-11-2018
11326;5.0;02-08-2003;25-10-1949;S;50001-75000;F;2;1;Partial College;Professional;true;2;12371;07-11-2018
11349;-21.49;26-09-2003;13-03-1952;M;50001-75000;F;2;1;Partial High School;Skilled Manual;true;2;12371;07-11-2018
11351;-1120.49;28-03-2004;23-09-1958;S;25001-50000;F;2;0;Partial College;Clerical;true;1;12371;07-11-2018
11358;4719.03;01-07-2001;15-02-1968;S;50001-75000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
11360;-2319.99;21-04-2004;23-02-1972;S;50001-75000;F;0;0;Partial College;Skilled Manual;true;2;12371;07-11-2018
11383;-31.0;22-02-2004;01-11-1945;S;greater than 100000;F;4;4;Partial College;Professional;false;4;12371;07-11-2018
11385;25.0;15-03-2004;26-09-1973;S;25001-50000;F;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
11390;-480.575;12-03-2003;20-11-1972;S;greater than 100000;F;2;5;High School;Management;true;4;12371;07-11-2018
11392;366.48;01-03-2003;11-07-1975;S;25001-50000;M;0;0;Partial College;Clerical;false;1;12371;07-11-2018
11415;543.99;29-11-2003;10-08-1974;M;25001-50000;F;1;1;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
11417;1213.84;04-12-2003;13-05-1969;S;50001-75000;F;1;0;Graduate Degree;Professional;false;0;12371;07-11-2018
11424;724.49;02-03-2003;03-04-1962;M;25001-50000;F;1;0;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
11426;98.07;02-11-2003;21-09-1954;S;75001-100000;F;2;0;Partial High School;Skilled Manual;false;2;12371;07-11-2018
11449;-14.0;18-11-2003;17-10-1963;S;50001-75000;F;4;2;Bachelors ;Professional;true;2;12371;07-11-2018
11451;-1120.4875;01-03-2003;16-04-1955;S;75001-100000;F;2;0;Partial College;Skilled Manual;false;2;12371;07-11-2018
11458;-20.01;26-05-2004;03-10-1959;M;50001-75000;F;4;3;Bachelors ;Professional;true;0;12371;07-11-2018
11460;519.99;14-05-2004;13-02-1958;M;50001-75000;F;1;0;Bachelors ;Professional;true;1;12371;07-11-2018
11483;-0.01;12-12-2003;08-08-1962;M;0-25000;F;1;0;Graduate Degree;Manual;true;0;12371;07-11-2018
11485;2.7;04-01-2004;16-02-1964;S;75001-100000;F;4;3;Bachelors ;Management;true;1;12371;07-11-2018
11490;16.97;08-11-2003;09-02-1949;S;25001-50000;F;4;0;High School;Professional;true;2;12371;07-11-2018
11492;-30.0;16-03-2004;26-03-1976;M;50001-75000;F;0;0;Partial College;Professional;true;2;12371;07-11-2018
11515;2410.75;28-10-2003;15-11-1953;S;50001-75000;F;3;0;Graduate Degree;Management;true;2;12371;07-11-2018
11517;-53.99;13-02-2004;11-07-1967;M;50001-75000;F;5;5;Bachelors ;Professional;true;4;12371;07-11-2018
11519;2369.0703;29-05-2003;21-11-1968;S;50001-75000;F;2;2;Bachelors ;Skilled Manual;false;1;12371;07-11-2018
11524;-3578.27;03-10-2001;10-05-1958;S;50001-75000;F;1;0;Bachelors ;Professional;false;1;12371;07-11-2018
11526;2309.9976;08-08-2002;13-11-1951;S;50001-75000;F;2;1;High School;Professional;true;2;12371;07-11-2018
11549;-3578.27;09-07-2001;26-07-1954;M;50001-75000;F;3;0;Partial High School;Skilled Manual;true;2;12371;07-11-2018
11551;-4.99;26-07-2004;04-02-1946;M;50001-75000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
11558;-21.98;21-01-2004;13-07-1962;M;greater than 100000;F;1;3;Bachelors ;Management;true;2;12371;07-11-2018
11560;2349.08;08-10-2003;10-10-1966;M;75001-100000;F;0;0;Bachelors ;Professional;false;0;12371;07-11-2018
11266;-4.99;19-12-2003;10-12-1960;M;0-25000;M;1;1;Partial College;Manual;true;0;12371;07-11-2018
11273;20.0;29-04-2004;11-06-1939;M;50001-75000;F;3;0;Graduate Degree;Management;true;2;12371;07-11-2018
11284;12.99;09-06-2004;08-03-1958;S;75001-100000;F;4;0;Graduate Degree;Skilled Manual;false;0;12371;07-11-2018
11291;-1619.595;03-12-2002;01-06-1963;S;0-25000;F;4;4;High School;Manual;true;1;12371;07-11-2018
11298;45.48;22-10-2003;14-08-1961;M;50001-75000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11309;531.0;12-08-2003;02-07-1974;S;25001-50000;F;0;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
11316;12.99;20-09-2003;21-02-1967;M;50001-75000;F;5;5;Bachelors ;Professional;true;3;12371;07-11-2018
11323;122.43;23-08-2003;03-02-1971;M;50001-75000;F;1;1;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
11334;-24.01;10-08-2003;11-01-1960;S;0-25000;F;1;1;Partial College;Manual;false;0;12371;07-11-2018
11341;550.47;24-12-2003;10-10-1968;S;50001-75000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
11348;746.35;08-08-2003;25-10-1952;S;0-25000;F;2;0;Partial College;Manual;false;1;12371;07-11-2018
11359;366.48;12-10-2002;05-03-1971;M;greater than 100000;F;5;5;Partial High School;Management;true;4;12371;07-11-2018
11366;1666.0;17-01-2004;08-04-1970;M;25001-50000;F;1;1;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
11373;61.96;22-06-2004;04-10-1977;S;25001-50000;F;0;0;Partial College;Skilled Manual;false;2;12371;07-11-2018
11377;37.7;05-10-2003;17-02-1966;M;0-25000;F;1;0;Graduate Degree;Manual;true;0;12371;07-11-2018
11384;518.5;08-12-2003;20-06-1963;M;50001-75000;F;4;2;Bachelors ;Professional;true;2;12371;07-11-2018
11391;2310.0;07-01-2004;11-04-1967;S;25001-50000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
11398;699.5;10-09-2002;11-04-1945;M;50001-75000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
11402;138.425;11-09-2002;10-07-1962;M;75001-100000;F;1;2;Partial College;Professional;true;3;12371;07-11-2018
11409;61.0;12-11-2003;03-06-1956;M;25001-50000;F;1;0;Partial College;Clerical;true;1;12371;07-11-2018
11416;21.03;22-03-2004;02-09-1948;M;greater than 100000;F;5;5;High School;Management;true;4;12371;07-11-2018
11423;4682.0806;09-01-2003;18-02-1966;S;75001-100000;F;0;0;Bachelors ;Professional;false;0;12371;07-11-2018
11427;-1236.3;10-06-2002;03-08-1957;M;25001-50000;F;1;0;Partial College;Clerical;true;1;12371;07-11-2018
11434;19.98;23-01-2004;21-08-1938;M;greater than 100000;F;2;4;Graduate Degree;Management;true;0;12371;07-11-2018
11441;1.7;21-09-2003;03-09-1948;M;25001-50000;F;4;0;High School;Professional;true;2;12371;07-11-2018
11452;-30.0;28-05-2004;26-04-1946;S;50001-75000;F;4;1;Bachelors ;Management;true;1;12371;07-11-2018
11459;24.97;08-08-2003;05-08-1963;S;50001-75000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
11466;12.99;13-08-2003;19-01-1942;S;75001-100000;F;5;0;Bachelors ;Management;true;2;12371;07-11-2018
11477;1690.48;25-03-2004;26-09-1960;S;25001-50000;F;3;0;Bachelors ;Clerical;false;0;12371;07-11-2018
11484;-14.0;08-02-2004;09-02-1958;M;50001-75000;F;5;4;Graduate Degree;Professional;true;1;12371;07-11-2018
11491;802.18;29-05-2003;05-10-1966;S;25001-50000;F;0;0;Bachelors ;Professional;true;0;12371;07-11-2018
11502;83.97;28-01-2004;22-03-1973;M;75001-100000;F;0;5;High School;Management;true;2;12371;07-11-2018
11509;-4.99;05-10-2003;27-10-1937;M;greater than 100000;F;2;3;Graduate Degree;Management;true;3;12371;07-11-2018
11516;2306.98;02-03-2002;18-01-1934;M;75001-100000;F;4;0;Graduate Degree;Management;true;2;12371;07-11-2018
11527;24.0;04-11-2003;15-05-1967;S;75001-100000;F;5;5;Graduate Degree;Management;true;2;12371;07-11-2018
11534;36.96;01-08-2003;18-03-1949;M;0-25000;F;2;1;Partial High School;Clerical;true;2;12371;07-11-2018
11541;2324.99;24-11-2002;05-01-1964;S;75001-100000;F;0;0;Partial College;Professional;false;1;12371;07-11-2018
11552;-30.0;12-05-2004;01-04-1957;M;50001-75000;F;2;0;High School;Professional;true;2;12371;07-11-2018
11270;-50.0;06-07-2004;20-10-1973;S;75001-100000;F;0;0;Bachelors ;Management;true;1;12371;07-11-2018
11287;59.51;11-11-2003;17-09-1972;S;0-25000;M;0;0;Partial High School;Manual;true;2;12371;07-11-2018
11288;2672.2336;19-02-2003;17-02-1955;M;75001-100000;M;2;0;High School;Skilled Manual;true;2;12371;07-11-2018
11302;2.7;20-07-2004;25-10-1944;S;50001-75000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
11305;1666.0;01-03-2004;18-12-1966;S;25001-50000;F;0;0;Bachelors ;Professional;true;0;12371;07-11-2018
11319;48.68;20-03-2004;26-11-1951;M;25001-50000;F;3;0;High School;Skilled Manual;false;2;12371;07-11-2018
11320;-30.0;20-08-2003;07-11-1942;M;75001-100000;F;5;0;Bachelors ;Management;true;2;12371;07-11-2018
11337;-2443.35;02-03-2002;18-09-1955;M;75001-100000;F;2;0;High School;Skilled Manual;true;2;12371;07-11-2018
11338;699.5;07-12-2003;21-11-1973;S;50001-75000;F;0;0;Partial College;Professional;true;2;12371;07-11-2018
11352;-69.99;18-03-2004;05-05-1974;S;25001-50000;F;0;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11355;32.69;02-08-2003;27-11-1967;M;75001-100000;F;5;5;Graduate Degree;Management;true;3;12371;07-11-2018
11356;9.49;23-02-2004;15-02-1966;M;greater than 100000;F;1;1;Graduate Degree;Management;true;4;12371;07-11-2018
11369;-1606.585;02-03-2003;20-12-1977;S;0-25000;M;0;0;High School;Manual;true;2;12371;07-11-2018
11370;2285.0;27-05-2004;24-11-1956;M;75001-100000;M;2;3;Partial College;Professional;true;4;12371;07-11-2018
11387;-21.98;30-08-2003;18-05-1953;S;50001-75000;F;3;0;Graduate Degree;Management;false;2;12371;07-11-2018
11388;-50.0;29-12-2003;22-02-1967;M;greater than 100000;F;0;1;Bachelors ;Management;true;0;12371;07-11-2018
11405;-1848.3;20-01-2002;27-06-1961;M;50001-75000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11406;721.3418;11-12-2002;14-05-1959;M;50001-75000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11419;87.69;11-08-2003;11-11-1964;S;25001-50000;F;4;4;Bachelors ;Skilled Manual;false;3;12371;07-11-2018
11420;2.38;30-11-2003;05-03-1967;M;75001-100000;F;4;4;Bachelors ;Professional;true;0;12371;07-11-2018
11437;-30.0;12-02-2004;12-04-1962;M;50001-75000;F;5;4;Partial College;Skilled Manual;true;2;12371;07-11-2018
11438;65.88;10-01-2004;03-02-1967;M;50001-75000;F;5;5;Bachelors ;Professional;true;3;12371;07-11-2018
11455;-24.51;05-04-2004;12-08-1942;S;25001-50000;F;4;0;Bachelors ;Management;true;2;12371;07-11-2018
11456;2740.9236;14-09-2002;20-03-1961;M;0-25000;F;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
11469;20.99;21-03-2004;16-10-1975;S;75001-100000;F;0;0;Bachelors ;Professional;false;3;12371;07-11-2018
11470;559.98;15-04-2002;22-10-1951;S;25001-50000;F;3;0;High School;Skilled Manual;false;2;12371;07-11-2018
11473;-21.49;14-12-2003;03-12-1933;S;0-25000;F;4;0;High School;Manual;false;2;12371;07-11-2018
11487;2295.0;22-06-2004;05-02-1955;S;greater than 100000;M;3;4;Partial College;Professional;false;3;12371;07-11-2018
11488;766.35;04-05-2004;05-07-1972;S;25001-50000;F;0;0;High School;Manual;false;1;12371;07-11-2018
11505;-66.03;18-01-2004;04-10-1974;S;50001-75000;F;0;0;High School;Professional;false;2;12371;07-11-2018
11506;529.48;23-05-2004;26-02-1974;S;25001-50000;F;0;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
11520;505.0;20-08-2003;28-04-1968;M;25001-50000;F;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
11523;-34.99;16-06-2004;24-07-1955;S;0-25000;F;3;0;Partial High School;Clerical;false;2;12371;07-11-2018
11537;-1.01;26-10-2003;15-11-1978;S;25001-50000;F;0;0;High School;Manual;true;1;12371;07-11-2018
11538;2261.9805;20-06-2003;18-03-1966;S;75001-100000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
11555;-30.0;19-01-2004;02-11-1974;S;25001-50000;F;0;0;Partial College;Skilled Manual;false;1;12371;07-11-2018
11556;2.7;24-07-2004;14-09-1980;M;25001-50000;F;0;0;High School;Skilled Manual;true;2;12371;07-11-2018
11570;530.48;26-01-2004;05-05-1979;S;25001-50000;F;3;3;Partial College;Clerical;true;1;12371;07-11-2018
11299;30.01;11-11-2003;18-11-1968;S;50001-75000;F;0;0;Bachelors ;Professional;true;1;12371;07-11-2018
11301;2607.6409;31-07-2002;26-02-1970;M;75001-100000;F;0;5;Partial High School;Professional;true;4;12371;07-11-2018
11306;132.45;21-02-2004;07-04-1964;M;75001-100000;F;4;3;Bachelors ;Management;true;1;12371;07-11-2018
11308;-58.51;20-03-2004;26-05-1965;M;0-25000;F;5;3;Partial High School;Manual;true;2;12371;07-11-2018
11310;744.49;12-05-2004;04-10-1965;M;25001-50000;F;1;0;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
11333;-4.99;18-03-2004;23-02-1967;S;25001-50000;F;0;0;Partial College;Skilled Manual;false;1;12371;07-11-2018
11335;-40.01;25-02-2004;23-11-1976;M;25001-50000;F;0;0;High School;Skilled Manual;false;2;12371;07-11-2018
11340;550.49;07-01-2004;19-06-1953;S;0-25000;F;2;0;High School;Manual;true;2;12371;07-11-2018
11342;-154.1164;19-12-2001;21-09-1977;M;0-25000;F;0;0;Partial College;Manual;true;0;12371;07-11-2018
11365;4718.04;07-09-2003;07-09-1958;M;75001-100000;F;5;0;Graduate Degree;Professional;true;0;12371;07-11-2018
11367;-3578.27;07-08-2001;23-10-1944;S;25001-50000;F;5;0;Partial High School;Clerical;false;2;12371;07-11-2018
11374;1537.83;30-04-2003;02-11-1966;M;25001-50000;F;0;0;Bachelors ;Professional;false;0;12371;07-11-2018
11376;1116.49;28-06-2004;22-06-1977;S;25001-50000;F;0;0;Partial College;Clerical;false;1;12371;07-11-2018
11399;-4.99;27-02-2004;25-03-1976;M;25001-50000;F;0;0;High School;Skilled Manual;false;2;12371;07-11-2018
11401;-28.01;26-07-2004;23-10-1961;M;75001-100000;F;4;3;High School;Professional;true;2;12371;07-11-2018
11408;707.36;17-05-2004;19-03-1965;M;0-25000;F;2;2;High School;Manual;true;1;12371;07-11-2018
11410;530.48;18-12-2003;19-08-1968;S;50001-75000;F;0;0;Bachelors ;Professional;true;1;12371;07-11-2018
11433;-30.0;25-09-2003;13-02-1948;S;75001-100000;F;5;1;High School;Management;true;4;12371;07-11-2018
11435;4679.06;04-09-2001;22-03-1961;M;0-25000;F;1;0;Bachelors ;Manual;true;0;12371;07-11-2018
11440;501.97;09-06-2004;17-10-1970;M;75001-100000;F;2;0;Graduate Degree;Professional;true;0;12371;07-11-2018
11442;-4.99;27-06-2004;15-08-1928;M;0-25000;F;4;0;High School;Skilled Manual;true;2;12371;07-11-2018
11465;0.0;07-08-2003;20-10-1979;S;25001-50000;F;0;0;Partial College;Clerical;false;1;12371;07-11-2018
11467;-31.0;16-03-2004;16-02-1956;S;0-25000;F;2;0;Partial College;Manual;true;0;12371;07-11-2018
11474;-34.99;04-01-2004;09-01-1962;M;50001-75000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
11476;2323.35;13-02-2003;01-11-1957;S;0-25000;F;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
11499;699.5;05-12-2002;08-03-1969;S;25001-50000;F;2;2;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
11501;-30.0;12-06-2004;06-02-1964;M;0-25000;F;3;2;Partial High School;Manual;true;2;12371;07-11-2018
11508;-0.01;04-11-2003;07-04-1964;S;50001-75000;F;3;3;Bachelors ;Professional;true;2;12371;07-11-2018
11510;20.0;01-10-2003;26-02-1955;S;25001-50000;F;1;0;High School;Clerical;false;2;12371;07-11-2018
